outlying,convex,skinny,monotonic,skewed,clumpy,striated,sparse,RMSE,DTM_KL01,Sammon,Trustworthiness,Steadiness,mdp,cnt
False,False,True,False,False,False,True,False,False,True,True,True,False,,0
False,False,True,False,False,False,True,False,False,True,True,False,True,,0
False,False,True,False,False,False,True,False,False,True,True,False,False,,0
False,False,True,False,False,False,True,False,False,True,False,True,True,,0
False,False,True,False,False,False,True,False,False,True,False,True,False,,0
False,False,True,False,False,False,True,False,False,True,False,False,True,,0
False,False,True,False,False,False,True,False,False,True,False,False,False,,0
False,False,True,False,False,False,True,False,False,False,True,True,True,,0
False,False,True,False,False,False,True,False,False,False,True,True,False,,0
False,False,True,False,False,False,True,False,False,False,True,False,True,,0
False,False,True,False,False,False,True,False,False,False,True,False,False,,0
False,False,True,False,False,False,True,False,False,False,False,True,True,,0
False,False,True,False,False,False,True,False,False,False,False,True,False,,0
False,False,True,False,False,False,True,False,False,False,False,False,True,,0
False,False,True,False,False,False,True,False,False,False,False,False,False,,0
False,False,True,False,False,False,False,True,True,True,True,True,True,,0
False,False,True,False,False,False,False,True,True,True,True,True,False,,0
False,False,True,False,False,False,False,True,True,True,True,False,True,,0
False,False,True,False,False,False,False,True,True,True,True,False,False,,0
False,False,True,False,False,False,False,True,True,True,False,True,True,,0
False,False,True,False,False,False,False,True,True,True,False,True,False,,0
False,False,True,False,False,False,False,True,True,True,False,False,True,,0
False,False,True,False,False,False,False,True,True,True,False,False,False,,0
False,False,True,False,False,False,False,True,True,False,True,True,True,,0
False,False,True,False,False,False,False,True,True,False,True,True,False,,0
False,False,True,False,False,False,False,True,True,False,True,False,True,,0
False,False,True,False,False,False,False,True,True,False,True,False,False,,0
False,False,True,False,False,False,False,True,True,False,False,True,True,,0
False,False,True,False,False,False,False,True,True,False,False,True,False,,0
False,False,True,False,False,False,False,True,True,False,False,False,True,,0
False,False,True,False,False,False,False,True,True,False,False,False,False,,0
False,False,True,False,False,False,False,True,False,True,True,True,True,,0
False,False,True,False,False,False,False,True,False,True,True,True,False,,0
False,False,True,False,False,False,False,True,False,True,True,False,True,,0
False,False,True,False,False,False,False,True,False,True,True,False,False,,0
False,False,True,False,False,False,False,True,False,True,False,True,True,,0
False,False,True,False,False,False,False,True,False,True,False,True,False,,0
False,False,True,False,False,False,False,True,False,True,False,False,True,,0
False,False,True,False,False,False,False,True,False,True,False,False,False,,0
False,False,True,False,False,False,False,True,False,False,True,True,True,,0
False,False,True,False,False,False,False,True,False,False,True,True,False,,0
False,False,True,False,False,False,False,True,False,False,True,False,True,,0
False,False,True,False,False,False,False,True,False,False,True,False,False,,0
False,False,True,False,False,False,False,True,False,False,False,True,True,,0
False,False,True,False,False,False,False,True,False,False,False,True,False,,0
False,False,True,False,False,False,False,True,False,False,False,False,True,,0
False,False,True,False,False,False,False,True,False,False,False,False,False,,0
False,False,True,False,False,False,False,False,True,True,True,True,True,housing_7/,1
False,False,True,False,False,False,False,False,True,True,True,True,False,,0
False,False,True,False,False,False,False,False,True,True,True,False,True,,0
False,False,True,False,False,False,False,False,True,True,True,False,False,,0
False,False,True,False,False,False,False,False,True,True,False,True,True,breastcancerwisconsinprognostic_33/,1
False,False,True,False,False,False,False,False,True,True,False,True,False,,0
False,False,True,False,False,False,False,False,True,True,False,False,True,,0
False,False,True,False,False,False,False,False,True,True,False,False,False,,0
False,False,True,False,False,False,False,False,True,False,True,True,True,breastcancerwisconsinprognostic_7/breastcancerwisconsinprognostic_28/housing_1/housing_4/housing_6/,5
False,False,True,False,False,False,False,False,True,False,True,True,False,,0
False,False,True,False,False,False,False,False,True,False,True,False,True,,0
False,False,True,False,False,False,False,False,True,False,True,False,False,,0
False,False,True,False,False,False,False,False,True,False,False,True,True,,0
False,False,True,False,False,False,False,False,True,False,False,True,False,,0
False,False,True,False,False,False,False,False,True,False,False,False,True,,0
False,False,True,False,False,False,False,False,True,False,False,False,False,,0
False,False,True,False,False,False,False,False,False,True,True,True,True,,0
False,False,True,False,False,False,False,False,False,True,True,True,False,,0
False,False,True,False,False,False,False,False,False,True,True,False,True,,0
False,False,True,False,False,False,False,False,False,True,True,False,False,,0
False,False,True,False,False,False,False,False,False,True,False,True,True,,0
False,False,True,False,False,False,False,False,False,True,False,True,False,mnist64_3/,1
False,False,True,False,False,False,False,False,False,True,False,False,True,,0
False,False,True,False,False,False,False,False,False,True,False,False,False,,0
False,False,True,False,False,False,False,False,False,False,True,True,True,,0
False,False,True,False,False,False,False,False,False,False,True,True,False,,0
False,False,True,False,False,False,False,False,False,False,True,False,True,,0
False,False,True,False,False,False,False,False,False,False,True,False,False,,0
False,False,True,False,False,False,False,False,False,False,False,True,True,,0
False,False,True,False,False,False,False,False,False,False,False,True,False,,0
False,False,True,False,False,False,False,False,False,False,False,False,True,,0
False,False,True,False,False,False,False,False,False,False,False,False,False,,0
False,False,False,True,True,True,True,True,True,True,True,True,True,,0
False,False,False,True,True,True,True,True,True,True,True,True,False,,0
False,False,False,True,True,True,True,True,True,True,True,False,True,,0
False,False,False,True,True,True,True,True,True,True,True,False,False,,0
False,False,False,True,True,True,True,True,True,True,False,True,True,,0
False,False,False,True,True,True,True,True,True,True,False,True,False,,0
False,False,False,True,True,True,True,True,True,True,False,False,True,,0
False,False,False,True,True,True,True,True,True,True,False,False,False,,0
False,False,False,True,True,True,True,True,True,False,True,True,True,,0
False,False,False,True,True,True,True,True,True,False,True,True,False,,0
False,False,False,True,True,True,True,True,True,False,True,False,True,,0
False,False,False,True,True,True,True,True,True,False,True,False,False,,0
False,False,False,True,True,True,True,True,True,False,False,True,True,,0
False,False,False,True,True,True,True,True,True,False,False,True,False,,0
False,False,False,True,True,True,True,True,True,False,False,False,True,,0
False,False,False,True,True,True,True,True,True,False,False,False,False,,0
False,False,False,True,True,True,True,True,False,True,True,True,True,,0
False,False,False,True,True,True,True,True,False,True,True,True,False,,0
False,False,False,True,True,True,True,True,False,True,True,False,True,,0
False,False,False,True,True,True,True,True,False,True,True,False,False,glassidentification_13/,1
False,False,False,True,True,True,True,True,False,True,False,True,True,,0
False,False,False,True,True,True,True,True,False,True,False,True,False,,0
False,False,False,True,True,True,True,True,False,True,False,False,True,,0
False,False,False,True,True,True,True,True,False,True,False,False,False,,0
False,False,False,True,True,True,True,True,False,False,True,True,True,,0
False,False,False,True,True,True,True,True,False,False,True,True,False,,0
False,False,False,True,True,True,True,True,False,False,True,False,True,world12d_59/,1
False,False,False,True,True,True,True,True,False,False,True,False,False,,0
False,False,False,True,True,True,True,True,False,False,False,True,True,,0
False,False,False,True,True,True,True,True,False,False,False,True,False,,0
False,False,False,True,True,True,True,True,False,False,False,False,True,,0
False,False,False,True,True,True,True,True,False,False,False,False,False,,0
False,False,False,True,True,True,True,False,True,True,True,True,True,,0
False,False,False,True,True,True,True,False,True,True,True,True,False,,0
False,False,False,True,True,True,True,False,True,True,True,False,True,world12d_61/,1
False,False,False,True,True,True,True,False,True,True,True,False,False,,0
False,False,False,True,True,True,True,False,True,True,False,True,True,weather_34/,1
False,False,False,True,True,True,True,False,True,True,False,True,False,,0
False,False,False,True,True,True,True,False,True,True,False,False,True,,0
False,False,False,True,True,True,True,False,True,True,False,False,False,,0
False,False,False,True,True,True,True,False,True,False,True,True,True,,0
False,False,False,True,True,True,True,False,True,False,True,True,False,,0
