outlying,convex,skinny,monotonic,skewed,clumpy,striated,sparse,RMSE,DTM_KL01,Sammon,Trustworthiness,Steadiness,mdp,cnt
False,False,True,True,False,False,False,False,True,True,False,False,False,,0
False,False,True,True,False,False,False,False,True,False,True,True,True,olive_1/olive_25/olive_28/olive_29/olive_31/olive_32/olive_34/,7
False,False,True,True,False,False,False,False,True,False,True,True,False,,0
False,False,True,True,False,False,False,False,True,False,True,False,True,,0
False,False,True,True,False,False,False,False,True,False,True,False,False,,0
False,False,True,True,False,False,False,False,True,False,False,True,True,,0
False,False,True,True,False,False,False,False,True,False,False,True,False,,0
False,False,True,True,False,False,False,False,True,False,False,False,True,,0
False,False,True,True,False,False,False,False,True,False,False,False,False,,0
False,False,True,True,False,False,False,False,False,True,True,True,True,,0
False,False,True,True,False,False,False,False,False,True,True,True,False,,0
False,False,True,True,False,False,False,False,False,True,True,False,True,,0
False,False,True,True,False,False,False,False,False,True,True,False,False,,0
False,False,True,True,False,False,False,False,False,True,False,True,True,,0
False,False,True,True,False,False,False,False,False,True,False,True,False,,0
False,False,True,True,False,False,False,False,False,True,False,False,True,,0
False,False,True,True,False,False,False,False,False,True,False,False,False,,0
False,False,True,True,False,False,False,False,False,False,True,True,True,,0
False,False,True,True,False,False,False,False,False,False,True,True,False,,0
False,False,True,True,False,False,False,False,False,False,True,False,True,,0
False,False,True,True,False,False,False,False,False,False,True,False,False,,0
False,False,True,True,False,False,False,False,False,False,False,True,True,dermatology_0/,1
False,False,True,True,False,False,False,False,False,False,False,True,False,,0
False,False,True,True,False,False,False,False,False,False,False,False,True,,0
False,False,True,True,False,False,False,False,False,False,False,False,False,,0
False,False,True,False,True,True,True,True,True,True,True,True,True,,0
False,False,True,False,True,True,True,True,True,True,True,True,False,,0
False,False,True,False,True,True,True,True,True,True,True,False,True,,0
False,False,True,False,True,True,True,True,True,True,True,False,False,boston_0/breastcancercoimbra_9/extyaleb_57/,3
False,False,True,False,True,True,True,True,True,True,False,True,True,,0
False,False,True,False,True,True,True,True,True,True,False,True,False,breastcancerwisconsinprognostic_30/,1
False,False,True,False,True,True,True,True,True,True,False,False,True,,0
False,False,True,False,True,True,True,True,True,True,False,False,False,weather_31/,1
False,False,True,False,True,True,True,True,True,False,True,True,True,breastcancercoimbra_34/,1
False,False,True,False,True,True,True,True,True,False,True,True,False,,0
False,False,True,False,True,True,True,True,True,False,True,False,True,,0
False,False,True,False,True,True,True,True,True,False,True,False,False,,0
False,False,True,False,True,True,True,True,True,False,False,True,True,,0
False,False,True,False,True,True,True,True,True,False,False,True,False,,0
False,False,True,False,True,True,True,True,True,False,False,False,True,,0
False,False,True,False,True,True,True,True,True,False,False,False,False,,0
False,False,True,False,True,True,True,True,False,True,True,True,True,,0
False,False,True,False,True,True,True,True,False,True,True,True,False,,0
False,False,True,False,True,True,True,True,False,True,True,False,True,,0
False,False,True,False,True,True,True,True,False,True,True,False,False,,0
False,False,True,False,True,True,True,True,False,True,False,True,True,,0
False,False,True,False,True,True,True,True,False,True,False,True,False,,0
False,False,True,False,True,True,True,True,False,True,False,False,True,,0
False,False,True,False,True,True,True,True,False,True,False,False,False,heartdisease_62/,1
False,False,True,False,True,True,True,True,False,False,True,True,True,,0
False,False,True,False,True,True,True,True,False,False,True,True,False,,0
False,False,True,False,True,True,True,True,False,False,True,False,True,,0
False,False,True,False,True,True,True,True,False,False,True,False,False,,0
False,False,True,False,True,True,True,True,False,False,False,True,True,,0
False,False,True,False,True,True,True,True,False,False,False,True,False,,0
False,False,True,False,True,True,True,True,False,False,False,False,True,,0
False,False,True,False,True,True,True,True,False,False,False,False,False,,0
False,False,True,False,True,True,True,False,True,True,True,True,True,boston_8/drybean_25/drybean_31/,3
False,False,True,False,True,True,True,False,True,True,True,True,False,drybean_6/olive_9/,2
False,False,True,False,True,True,True,False,True,True,True,False,True,,0
False,False,True,False,True,True,True,False,True,True,True,False,False,boston_5/,1
False,False,True,False,True,True,True,False,True,True,False,True,True,weather_32/weather_55/weather_56/weather_57/weather_58/weather_59/weather_60/weather_61/weather_62/weather_63/weather_64/,11
False,False,True,False,True,True,True,False,True,True,False,True,False,breastcancerwisconsinprognostic_31/,1
False,False,True,False,True,True,True,False,True,True,False,False,True,,0
False,False,True,False,True,True,True,False,True,True,False,False,False,,0
False,False,True,False,True,True,True,False,True,False,True,True,True,drybean_2/drybean_27/drybean_32/drybean_33/drybean_34/,5
False,False,True,False,True,True,True,False,True,False,True,True,False,breastcancerwisconsinprognostic_13/,1
False,False,True,False,True,True,True,False,True,False,True,False,True,,0
False,False,True,False,True,True,True,False,True,False,True,False,False,,0
False,False,True,False,True,True,True,False,True,False,False,True,True,weather_25/,1
False,False,True,False,True,True,True,False,True,False,False,True,False,,0
False,False,True,False,True,True,True,False,True,False,False,False,True,,0
False,False,True,False,True,True,True,False,True,False,False,False,False,,0
False,False,True,False,True,True,True,False,False,True,True,True,True,,0
False,False,True,False,True,True,True,False,False,True,True,True,False,,0
False,False,True,False,True,True,True,False,False,True,True,False,True,,0
False,False,True,False,True,True,True,False,False,True,True,False,False,,0
False,False,True,False,True,True,True,False,False,True,False,True,True,,0
False,False,True,False,True,True,True,False,False,True,False,True,False,,0
False,False,True,False,True,True,True,False,False,True,False,False,True,,0
False,False,True,False,True,True,True,False,False,True,False,False,False,heartdisease_2/,1
False,False,True,False,True,True,True,False,False,False,True,True,True,,0
False,False,True,False,True,True,True,False,False,False,True,True,False,,0
False,False,True,False,True,True,True,False,False,False,True,False,True,,0
False,False,True,False,True,True,True,False,False,False,True,False,False,,0
False,False,True,False,True,True,True,False,False,False,False,True,True,dermatology_4/,1
False,False,True,False,True,True,True,False,False,False,False,True,False,,0
False,False,True,False,True,True,True,False,False,False,False,False,True,,0
False,False,True,False,True,True,True,False,False,False,False,False,False,,0
False,False,True,False,True,True,False,True,True,True,True,True,True,,0
False,False,True,False,True,True,False,True,True,True,True,True,False,,0
False,False,True,False,True,True,False,True,True,True,True,False,True,,0
False,False,True,False,True,True,False,True,True,True,True,False,False,,0
False,False,True,False,True,True,False,True,True,True,False,True,True,,0
False,False,True,False,True,True,False,True,True,True,False,True,False,,0
False,False,True,False,True,True,False,True,True,True,False,False,True,,0
False,False,True,False,True,True,False,True,True,True,False,False,False,,0
False,False,True,False,True,True,False,True,True,False,True,True,True,,0
False,False,True,False,True,True,False,True,True,False,True,True,False,,0
False,False,True,False,True,True,False,True,True,False,True,False,True,,0
False,False,True,False,True,True,False,True,True,False,True,False,False,,0
False,False,True,False,True,True,False,True,True,False,False,True,True,,0
False,False,True,False,True,True,False,True,True,False,False,True,False,,0
False,False,True,False,True,True,False,True,True,False,False,False,True,,0
False,False,True,False,True,True,False,True,True,False,False,False,False,,0
False,False,True,False,True,True,False,True,False,True,True,True,True,,0
False,False,True,False,True,True,False,True,False,True,True,True,False,,0
False,False,True,False,True,True,False,True,False,True,True,False,True,,0
False,False,True,False,True,True,False,True,False,True,True,False,False,,0
False,False,True,False,True,True,False,True,False,True,False,True,True,,0
False,False,True,False,True,True,False,True,False,True,False,True,False,,0
False,False,True,False,True,True,False,True,False,True,False,False,True,,0
False,False,True,False,True,True,False,True,False,True,False,False,False,,0
False,False,True,False,True,True,False,True,False,False,True,True,True,,0
False,False,True,False,True,True,False,True,False,False,True,True,False,,0
False,False,True,False,True,True,False,True,False,False,True,False,True,,0
False,False,True,False,True,True,False,True,False,False,True,False,False,,0
False,False,True,False,True,True,False,True,False,False,False,True,True,,0
False,False,True,False,True,True,False,True,False,False,False,True,False,,0
False,False,True,False,True,True,False,True,False,False,False,False,True,,0
False,False,True,False,True,True,False,True,False,False,False,False,False,,0
False,False,True,False,True,True,False,False,True,True,True,True,True,weather_5/,1
False,False,True,False,True,True,False,False,True,True,True,True,False,,0
False,False,True,False,True,True,False,False,True,True,True,False,True,,0
False,False,True,False,True,True,False,False,True,True,True,False,False,,0
False,False,True,False,True,True,False,False,True,True,False,True,True,weather_6/weather_30/,2
False,False,True,False,True,True,False,False,True,True,False,True,False,,0
False,False,True,False,True,True,False,False,True,True,False,False,True,,0
False,False,True,False,True,True,False,False,True,True,False,False,False,,0
False,False,True,False,True,True,False,False,True,False,True,True,True,,0
False,False,True,False,True,True,False,False,True,False,True,True,False,,0
False,False,True,False,True,True,False,False,True,False,True,False,True,,0
False,False,True,False,True,True,False,False,True,False,True,False,False,,0
False,False,True,False,True,True,False,False,True,False,False,True,True,,0
False,False,True,False,True,True,False,False,True,False,False,True,False,,0
False,False,True,False,True,True,False,False,True,False,False,False,True,,0
False,False,True,False,True,True,False,False,True,False,False,False,False,,0
False,False,True,False,True,True,False,False,False,True,True,True,True,,0
False,False,True,False,True,True,False,False,False,True,True,True,False,,0
False,False,True,False,True,True,False,False,False,True,True,False,True,,0
False,False,True,False,True,True,False,False,False,True,True,False,False,,0
False,False,True,False,True,True,False,False,False,True,False,True,True,,0
False,False,True,False,True,True,False,False,False,True,False,True,False,mnist64_31/mnist64_33/mnist64_56/,3
False,False,True,False,True,True,False,False,False,True,False,False,True,,0
False,False,True,False,True,True,False,False,False,True,False,False,False,,0
False,False,True,False,True,True,False,False,False,False,True,True,True,,0
False,False,True,False,True,True,False,False,False,False,True,True,False,,0
False,False,True,False,True,True,False,False,False,False,True,False,True,,0
False,False,True,False,True,True,False,False,False,False,True,False,False,,0
False,False,True,False,True,True,False,False,False,False,False,True,True,,0
False,False,True,False,True,True,False,False,False,False,False,True,False,,0
False,False,True,False,True,True,False,False,False,False,False,False,True,,0
False,False,True,False,True,True,False,False,False,False,False,False,False,,0
False,False,True,False,True,False,True,True,True,True,True,True,True,,0
False,False,True,False,True,False,True,True,True,True,True,True,False,,0
False,False,True,False,True,False,True,True,True,True,True,False,True,,0
False,False,True,False,True,False,True,True,True,True,True,False,False,extyaleb_28/extyaleb_39/extyaleb_64/,3
False,False,True,False,True,False,True,True,True,True,False,True,True,,0
False,False,True,False,True,False,True,True,True,True,False,True,False,,0
False,False,True,False,True,False,True,True,True,True,False,False,True,,0
False,False,True,False,True,False,True,True,True,True,False,False,False,,0
False,False,True,False,True,False,True,True,True,False,True,True,True,,0
False,False,True,False,True,False,True,True,True,False,True,True,False,,0
False,False,True,False,True,False,True,True,True,False,True,False,True,,0
False,False,True,False,True,False,True,True,True,False,True,False,False,,0
False,False,True,False,True,False,True,True,True,False,False,True,True,,0
False,False,True,False,True,False,True,True,True,False,False,True,False,olive_26/olive_33/,2
False,False,True,False,True,False,True,True,True,False,False,False,True,,0
False,False,True,False,True,False,True,True,True,False,False,False,False,,0
False,False,True,False,True,False,True,True,False,True,True,True,True,,0
False,False,True,False,True,False,True,True,False,True,True,True,False,,0
False,False,True,False,True,False,True,True,False,True,True,False,True,,0
False,False,True,False,True,False,True,True,False,True,True,False,False,,0
False,False,True,False,True,False,True,True,False,True,False,True,True,,0
False,False,True,False,True,False,True,True,False,True,False,True,False,,0
False,False,True,False,True,False,True,True,False,True,False,False,True,,0
False,False,True,False,True,False,True,True,False,True,False,False,False,heartdisease_57/heartdisease_60/,2
False,False,True,False,True,False,True,True,False,False,True,True,True,,0
False,False,True,False,True,False,True,True,False,False,True,True,False,,0
False,False,True,False,True,False,True,True,False,False,True,False,True,,0
False,False,True,False,True,False,True,True,False,False,True,False,False,,0
False,False,True,False,True,False,True,True,False,False,False,True,True,,0
False,False,True,False,True,False,True,True,False,False,False,True,False,,0
False,False,True,False,True,False,True,True,False,False,False,False,True,,0
False,False,True,False,True,False,True,True,False,False,False,False,False,,0
False,False,True,False,True,False,True,False,True,True,True,True,True,drybean_0/drybean_9/drybean_29/drybean_48/housing_10/,5
False,False,True,False,True,False,True,False,True,True,True,True,False,drybean_3/drybean_54/housing_14/,3
False,False,True,False,True,False,True,False,True,True,True,False,True,,0
False,False,True,False,True,False,True,False,True,True,True,False,False,covertype_35/,1
False,False,True,False,True,False,True,False,True,True,False,True,True,housing_31/,1
False,False,True,False,True,False,True,False,True,True,False,True,False,,0
False,False,True,False,True,False,True,False,True,True,False,False,True,,0
False,False,True,False,True,False,True,False,True,True,False,False,False,,0
False,False,True,False,True,False,True,False,True,False,True,True,True,housing_5/housing_8/housing_33/,3
False,False,True,False,True,False,True,False,True,False,True,True,False,drybean_10/,1
False,False,True,False,True,False,True,False,True,False,True,False,True,,0
False,False,True,False,True,False,True,False,True,False,True,False,False,,0
False,False,True,False,True,False,True,False,True,False,False,True,True,breastcancerwisconsinprognostic_64/,1
False,False,True,False,True,False,True,False,True,False,False,True,False,,0
False,False,True,False,True,False,True,False,True,False,False,False,True,,0
False,False,True,False,True,False,True,False,True,False,False,False,False,,0
False,False,True,False,True,False,True,False,False,True,True,True,True,,0
False,False,True,False,True,False,True,False,False,True,True,True,False,,0
False,False,True,False,True,False,True,False,False,True,True,False,True,,0
False,False,True,False,True,False,True,False,False,True,True,False,False,,0
False,False,True,False,True,False,True,False,False,True,False,True,True,,0
False,False,True,False,True,False,True,False,False,True,False,True,False,mnist64_25/,1
False,False,True,False,True,False,True,False,False,True,False,False,True,,0
False,False,True,False,True,False,True,False,False,True,False,False,False,,0
False,False,True,False,True,False,True,False,False,False,True,True,True,,0
False,False,True,False,True,False,True,False,False,False,True,True,False,,0
False,False,True,False,True,False,True,False,False,False,True,False,True,,0
False,False,True,False,True,False,True,False,False,False,True,False,False,,0
False,False,True,False,True,False,True,False,False,False,False,True,True,,0
False,False,True,False,True,False,True,False,False,False,False,True,False,,0
False,False,True,False,True,False,True,False,False,False,False,False,True,,0
False,False,True,False,True,False,True,False,False,False,False,False,False,,0
False,False,True,False,True,False,False,True,True,True,True,True,True,,0
False,False,True,False,True,False,False,True,True,True,True,True,False,,0
False,False,True,False,True,False,False,True,True,True,True,False,True,,0
False,False,True,False,True,False,False,True,True,True,True,False,False,,0
False,False,True,False,True,False,False,True,True,True,False,True,True,,0
False,False,True,False,True,False,False,True,True,True,False,True,False,,0
False,False,True,False,True,False,False,True,True,True,False,False,True,,0
False,False,True,False,True,False,False,True,True,True,False,False,False,,0
False,False,True,False,True,False,False,True,True,False,True,True,True,,0
False,False,True,False,True,False,False,True,True,False,True,True,False,,0
False,False,True,False,True,False,False,True,True,False,True,False,True,,0
False,False,True,False,True,False,False,True,True,False,True,False,False,,0
False,False,True,False,True,False,False,True,True,False,False,True,True,,0
False,False,True,False,True,False,False,True,True,False,False,True,False,,0
False,False,True,False,True,False,False,True,True,False,False,False,True,,0
False,False,True,False,True,False,False,True,True,False,False,False,False,,0
False,False,True,False,True,False,False,True,False,True,True,True,True,,0
False,False,True,False,True,False,False,True,False,True,True,True,False,,0
False,False,True,False,True,False,False,True,False,True,True,False,True,,0
False,False,True,False,True,False,False,True,False,True,True,False,False,,0
False,False,True,False,True,False,False,True,False,True,False,True,True,,0
False,False,True,False,True,False,False,True,False,True,False,True,False,,0
False,False,True,False,True,False,False,True,False,True,False,False,True,heartdisease_56/,1
False,False,True,False,True,False,False,True,False,True,False,False,False,,0
False,False,True,False,True,False,False,True,False,False,True,True,True,,0
False,False,True,False,True,False,False,True,False,False,True,True,False,,0
False,False,True,False,True,False,False,True,False,False,True,False,True,,0
False,False,True,False,True,False,False,True,False,False,True,False,False,,0
False,False,True,False,True,False,False,True,False,False,False,True,True,,0
False,False,True,False,True,False,False,True,False,False,False,True,False,,0
False,False,True,False,True,False,False,True,False,False,False,False,True,,0
False,False,True,False,True,False,False,True,False,False,False,False,False,,0
False,False,True,False,True,False,False,False,True,True,True,True,True,,0
False,False,True,False,True,False,False,False,True,True,True,True,False,,0
False,False,True,False,True,False,False,False,True,True,True,False,True,,0
False,False,True,False,True,False,False,False,True,True,True,False,False,,0
False,False,True,False,True,False,False,False,True,True,False,True,True,,0
False,False,True,False,True,False,False,False,True,True,False,True,False,,0
False,False,True,False,True,False,False,False,True,True,False,False,True,,0
False,False,True,False,True,False,False,False,True,True,False,False,False,,0
False,False,True,False,True,False,False,False,True,False,True,True,True,,0
False,False,True,False,True,False,False,False,True,False,True,True,False,,0
False,False,True,False,True,False,False,False,True,False,True,False,True,,0
False,False,True,False,True,False,False,False,True,False,True,False,False,,0
False,False,True,False,True,False,False,False,True,False,False,True,True,,0
False,False,True,False,True,False,False,False,True,False,False,True,False,,0
False,False,True,False,True,False,False,False,True,False,False,False,True,,0
False,False,True,False,True,False,False,False,True,False,False,False,False,,0
False,False,True,False,True,False,False,False,False,True,True,True,True,,0
False,False,True,False,True,False,False,False,False,True,True,True,False,,0
False,False,True,False,True,False,False,False,False,True,True,False,True,,0
False,False,True,False,True,False,False,False,False,True,True,False,False,,0
False,False,True,False,True,False,False,False,False,True,False,True,True,,0
False,False,True,False,True,False,False,False,False,True,False,True,False,,0
False,False,True,False,True,False,False,False,False,True,False,False,True,,0
False,False,True,False,True,False,False,False,False,True,False,False,False,,0
False,False,True,False,True,False,False,False,False,False,True,True,True,,0
False,False,True,False,True,False,False,False,False,False,True,True,False,,0
False,False,True,False,True,False,False,False,False,False,True,False,True,,0
False,False,True,False,True,False,False,False,False,False,True,False,False,,0
False,False,True,False,True,False,False,False,False,False,False,True,True,,0
False,False,True,False,True,False,False,False,False,False,False,True,False,,0
False,False,True,False,True,False,False,False,False,False,False,False,True,,0
False,False,True,False,True,False,False,False,False,False,False,False,False,,0
False,False,True,False,False,True,True,True,True,True,True,True,True,,0
False,False,True,False,False,True,True,True,True,True,True,True,False,,0
False,False,True,False,False,True,True,True,True,True,True,False,True,,0
False,False,True,False,False,True,True,True,True,True,True,False,False,,0
False,False,True,False,False,True,True,True,True,True,False,True,True,,0
False,False,True,False,False,True,True,True,True,True,False,True,False,,0
False,False,True,False,False,True,True,True,True,True,False,False,True,,0
False,False,True,False,False,True,True,True,True,True,False,False,False,,0
False,False,True,False,False,True,True,True,True,False,True,True,True,,0
False,False,True,False,False,True,True,True,True,False,True,True,False,,0
False,False,True,False,False,True,True,True,True,False,True,False,True,,0
False,False,True,False,False,True,True,True,True,False,True,False,False,,0
False,False,True,False,False,True,True,True,True,False,False,True,True,,0
False,False,True,False,False,True,True,True,True,False,False,True,False,,0
False,False,True,False,False,True,True,True,True,False,False,False,True,,0
False,False,True,False,False,True,True,True,True,False,False,False,False,,0
False,False,True,False,False,True,True,True,False,True,True,True,True,,0
False,False,True,False,False,True,True,True,False,True,True,True,False,,0
False,False,True,False,False,True,True,True,False,True,True,False,True,,0
False,False,True,False,False,True,True,True,False,True,True,False,False,,0
False,False,True,False,False,True,True,True,False,True,False,True,True,,0
False,False,True,False,False,True,True,True,False,True,False,True,False,,0
False,False,True,False,False,True,True,True,False,True,False,False,True,,0
False,False,True,False,False,True,True,True,False,True,False,False,False,,0
False,False,True,False,False,True,True,True,False,False,True,True,True,,0
False,False,True,False,False,True,True,True,False,False,True,True,False,,0
False,False,True,False,False,True,True,True,False,False,True,False,True,,0
False,False,True,False,False,True,True,True,False,False,True,False,False,,0
False,False,True,False,False,True,True,True,False,False,False,True,True,,0
False,False,True,False,False,True,True,True,False,False,False,True,False,,0
False,False,True,False,False,True,True,True,False,False,False,False,True,,0
False,False,True,False,False,True,True,True,False,False,False,False,False,,0
False,False,True,False,False,True,True,False,True,True,True,True,True,drybean_28/drybean_30/drybean_53/wine_7/,4
False,False,True,False,False,True,True,False,True,True,True,True,False,,0
False,False,True,False,False,True,True,False,True,True,True,False,True,,0
False,False,True,False,False,True,True,False,True,True,True,False,False,,0
False,False,True,False,False,True,True,False,True,True,False,True,True,,0
False,False,True,False,False,True,True,False,True,True,False,True,False,,0
False,False,True,False,False,True,True,False,True,True,False,False,True,,0
False,False,True,False,False,True,True,False,True,True,False,False,False,,0
False,False,True,False,False,True,True,False,True,False,True,True,True,boston_45/drybean_26/,2
False,False,True,False,False,True,True,False,True,False,True,True,False,,0
False,False,True,False,False,True,True,False,True,False,True,False,True,,0
False,False,True,False,False,True,True,False,True,False,True,False,False,,0
False,False,True,False,False,True,True,False,True,False,False,True,True,,0
False,False,True,False,False,True,True,False,True,False,False,True,False,,0
False,False,True,False,False,True,True,False,True,False,False,False,True,,0
False,False,True,False,False,True,True,False,True,False,False,False,False,,0
False,False,True,False,False,True,True,False,False,True,True,True,True,,0
False,False,True,False,False,True,True,False,False,True,True,True,False,,0
False,False,True,False,False,True,True,False,False,True,True,False,True,,0
False,False,True,False,False,True,True,False,False,True,True,False,False,,0
False,False,True,False,False,True,True,False,False,True,False,True,True,,0
False,False,True,False,False,True,True,False,False,True,False,True,False,,0
False,False,True,False,False,True,True,False,False,True,False,False,True,,0
False,False,True,False,False,True,True,False,False,True,False,False,False,dermatology_8/,1
False,False,True,False,False,True,True,False,False,False,True,True,True,,0
False,False,True,False,False,True,True,False,False,False,True,True,False,,0
False,False,True,False,False,True,True,False,False,False,True,False,True,,0
False,False,True,False,False,True,True,False,False,False,True,False,False,,0
False,False,True,False,False,True,True,False,False,False,False,True,True,,0
False,False,True,False,False,True,True,False,False,False,False,True,False,,0
False,False,True,False,False,True,True,False,False,False,False,False,True,,0
False,False,True,False,False,True,True,False,False,False,False,False,False,,0
False,False,True,False,False,True,False,True,True,True,True,True,True,,0
False,False,True,False,False,True,False,True,True,True,True,True,False,,0
False,False,True,False,False,True,False,True,True,True,True,False,True,,0
False,False,True,False,False,True,False,True,True,True,True,False,False,,0
False,False,True,False,False,True,False,True,True,True,False,True,True,,0
False,False,True,False,False,True,False,True,True,True,False,True,False,,0
False,False,True,False,False,True,False,True,True,True,False,False,True,,0
False,False,True,False,False,True,False,True,True,True,False,False,False,,0
False,False,True,False,False,True,False,True,True,False,True,True,True,,0
False,False,True,False,False,True,False,True,True,False,True,True,False,,0
False,False,True,False,False,True,False,True,True,False,True,False,True,,0
False,False,True,False,False,True,False,True,True,False,True,False,False,,0
False,False,True,False,False,True,False,True,True,False,False,True,True,,0
False,False,True,False,False,True,False,True,True,False,False,True,False,,0
False,False,True,False,False,True,False,True,True,False,False,False,True,world12d_31/,1
False,False,True,False,False,True,False,True,True,False,False,False,False,,0
False,False,True,False,False,True,False,True,False,True,True,True,True,,0
False,False,True,False,False,True,False,True,False,True,True,True,False,,0
False,False,True,False,False,True,False,True,False,True,True,False,True,,0
False,False,True,False,False,True,False,True,False,True,True,False,False,,0
False,False,True,False,False,True,False,True,False,True,False,True,True,mnist64_32/,1
False,False,True,False,False,True,False,True,False,True,False,True,False,,0
False,False,True,False,False,True,False,True,False,True,False,False,True,,0
False,False,True,False,False,True,False,True,False,True,False,False,False,,0
False,False,True,False,False,True,False,True,False,False,True,True,True,iris_3/,1
False,False,True,False,False,True,False,True,False,False,True,True,False,,0
False,False,True,False,False,True,False,True,False,False,True,False,True,,0
False,False,True,False,False,True,False,True,False,False,True,False,False,,0
False,False,True,False,False,True,False,True,False,False,False,True,True,dermatology_36/,1
False,False,True,False,False,True,False,True,False,False,False,True,False,,0
False,False,True,False,False,True,False,True,False,False,False,False,True,,0
False,False,True,False,False,True,False,True,False,False,False,False,False,,0
False,False,True,False,False,True,False,False,True,True,True,True,True,,0
False,False,True,False,False,True,False,False,True,True,True,True,False,,0
False,False,True,False,False,True,False,False,True,True,True,False,True,,0
False,False,True,False,False,True,False,False,True,True,True,False,False,,0
False,False,True,False,False,True,False,False,True,True,False,True,True,,0
False,False,True,False,False,True,False,False,True,True,False,True,False,,0
False,False,True,False,False,True,False,False,True,True,False,False,True,,0
False,False,True,False,False,True,False,False,True,True,False,False,False,,0
False,False,True,False,False,True,False,False,True,False,True,True,True,,0
False,False,True,False,False,True,False,False,True,False,True,True,False,,0
False,False,True,False,False,True,False,False,True,False,True,False,True,,0
False,False,True,False,False,True,False,False,True,False,True,False,False,,0
False,False,True,False,False,True,False,False,True,False,False,True,True,,0
False,False,True,False,False,True,False,False,True,False,False,True,False,,0
False,False,True,False,False,True,False,False,True,False,False,False,True,,0
False,False,True,False,False,True,False,False,True,False,False,False,False,,0
False,False,True,False,False,True,False,False,False,True,True,True,True,,0
False,False,True,False,False,True,False,False,False,True,True,True,False,,0
False,False,True,False,False,True,False,False,False,True,True,False,True,ecoli_8/,1
False,False,True,False,False,True,False,False,False,True,True,False,False,,0
False,False,True,False,False,True,False,False,False,True,False,True,True,mnist64_26/mnist64_28/mnist64_29/mnist64_34/,4
False,False,True,False,False,True,False,False,False,True,False,True,False,mnist64_0/mnist64_7/,2
False,False,True,False,False,True,False,False,False,True,False,False,True,,0
False,False,True,False,False,True,False,False,False,True,False,False,False,,0
False,False,True,False,False,True,False,False,False,False,True,True,True,iris_7/,1
False,False,True,False,False,True,False,False,False,False,True,True,False,,0
False,False,True,False,False,True,False,False,False,False,True,False,True,,0
False,False,True,False,False,True,False,False,False,False,True,False,False,,0
False,False,True,False,False,True,False,False,False,False,False,True,True,,0
False,False,True,False,False,True,False,False,False,False,False,True,False,,0
False,False,True,False,False,True,False,False,False,False,False,False,True,,0
False,False,True,False,False,True,False,False,False,False,False,False,False,,0
False,False,True,False,False,False,True,True,True,True,True,True,True,,0
False,False,True,False,False,False,True,True,True,True,True,True,False,,0
False,False,True,False,False,False,True,True,True,True,True,False,True,,0
False,False,True,False,False,False,True,True,True,True,True,False,False,,0
False,False,True,False,False,False,True,True,True,True,False,True,True,,0
False,False,True,False,False,False,True,True,True,True,False,True,False,,0
False,False,True,False,False,False,True,True,True,True,False,False,True,,0
False,False,True,False,False,False,True,True,True,True,False,False,False,,0
False,False,True,False,False,False,True,True,True,False,True,True,True,,0
False,False,True,False,False,False,True,True,True,False,True,True,False,,0
False,False,True,False,False,False,True,True,True,False,True,False,True,,0
False,False,True,False,False,False,True,True,True,False,True,False,False,,0
False,False,True,False,False,False,True,True,True,False,False,True,True,,0
False,False,True,False,False,False,True,True,True,False,False,True,False,,0
False,False,True,False,False,False,True,True,True,False,False,False,True,,0
False,False,True,False,False,False,True,True,True,False,False,False,False,,0
False,False,True,False,False,False,True,True,False,True,True,True,True,,0
False,False,True,False,False,False,True,True,False,True,True,True,False,,0
False,False,True,False,False,False,True,True,False,True,True,False,True,,0
False,False,True,False,False,False,True,True,False,True,True,False,False,,0
False,False,True,False,False,False,True,True,False,True,False,True,True,,0
False,False,True,False,False,False,True,True,False,True,False,True,False,,0
False,False,True,False,False,False,True,True,False,True,False,False,True,,0
False,False,True,False,False,False,True,True,False,True,False,False,False,,0
False,False,True,False,False,False,True,True,False,False,True,True,True,,0
False,False,True,False,False,False,True,True,False,False,True,True,False,,0
False,False,True,False,False,False,True,True,False,False,True,False,True,,0
False,False,True,False,False,False,True,True,False,False,True,False,False,,0
False,False,True,False,False,False,True,True,False,False,False,True,True,,0
False,False,True,False,False,False,True,True,False,False,False,True,False,,0
False,False,True,False,False,False,True,True,False,False,False,False,True,,0
False,False,True,False,False,False,True,True,False,False,False,False,False,,0
False,False,True,False,False,False,True,False,True,True,True,True,True,,0
False,False,True,False,False,False,True,False,True,True,True,True,False,drybean_19/,1
False,False,True,False,False,False,True,False,True,True,True,False,True,,0
False,False,True,False,False,False,True,False,True,True,True,False,False,,0
False,False,True,False,False,False,True,False,True,True,False,True,True,,0
False,False,True,False,False,False,True,False,True,True,False,True,False,,0
False,False,True,False,False,False,True,False,True,True,False,False,True,,0
False,False,True,False,False,False,True,False,True,True,False,False,False,,0
False,False,True,False,False,False,True,False,True,False,True,True,True,breastcancerwisconsinprognostic_3/housing_26/wine_5/,3
False,False,True,False,False,False,True,False,True,False,True,True,False,,0
False,False,True,False,False,False,True,False,True,False,True,False,True,,0
False,False,True,False,False,False,True,False,True,False,True,False,False,,0
False,False,True,False,False,False,True,False,True,False,False,True,True,,0
False,False,True,False,False,False,True,False,True,False,False,True,False,,0
False,False,True,False,False,False,True,False,True,False,False,False,True,,0
False,False,True,False,False,False,True,False,True,False,False,False,False,,0
False,False,True,False,False,False,True,False,False,True,True,True,True,,0
